y;x
61.56116;11.42843
45.51064;-0.13859
46.21589;-79.01602
46.83333;-73.91667
48.817;10.45
-20.16523;134.0179
-21.24858;131.25127
48.932;-0.20831
42.67461;2.93908
48.06526;1.45602
44.37758;4.19239
49.21183;0.18631
60.55838;10.24937
41.85;-5.23
58.1286;8.05735
-30.32963;152.96987
48.35;-83.25
64.61194;-147.18778
65.11934;-148.77276
65.91667;-119.8
46.90292;3.72252
49.15241;2.24612
63.51667;-150.95
-30.91648;149.34137
-31.26667;119.85
-12.88525;131.60954
-19.54857;132.25125
-23.56468;132.51434
63.8;-144.76667
65.25;-150.25
-23.904;136.74333
-18.36398;130.82513
-24.91523;134.21794
51.455;-0.03383
-29.94612;150.51394
46.907;22.535
-18.44859;129.15126
-24.29856;135.61792
61.49298;10.78434
41.02;-5.91
68.75;160
-32.58022;149.00418
65.88333;-151.6
63.91983;-151.60983
65.78333;-118.75
45.43333;-75.83333
41.32;-4.37
-25.80333;131.3985
-20.44856;134.55123
51.92;10.48
61.71667;-137.25
52.98333;-106.46667
43.29;-6.97
-23.6986;129.10131
-19.14859;130.15126
50.07;8.27
-28.40738;152.33033
-34.57964;142.7512
45;10
63.41667;-148.95
64.28333;-121.9
43.533;20.367
44.8917;22.437
42.59;-8.7
-12.3329;134.096
-12.95567;130.13333
47.02845;6.62224
46.545;3.06525
45.22532;-0.63267
69.48607;25.84572
-30.86962;151.69764
67;-154.63333
49.57361;22.5892
48.31608;0.36917
44.43106;-0.07868
46.62023;-1.90379
48.70289;7.69088
47.96113;-119.97694
48.8048;9.22417
65.2595;-144.03967
63;-163.33333
60.87667;-150.34667
61.25;-138.16667
66.55;-158.98333
81.817;-71.45
-12.32594;131.07754
-11.47769;132.84286
42.39;-5.25
52.4553;1.7319
65.18889;-123.42083
49.6;-93.2
64.03333;-141.56667
67.63333;-159.8
64.86083;-141.94417
62.22038;9.54518
43.65117;4.67305
49.17;8.28
42.68;-8.94
45.95;-80.21667
45.21017;-77.57967
43.57;-7.82
42.67;-8.08
41.94;-6.89
69.20196;21.99544
64.54333;-163.02917
61.656;-145.175
55.8711;-124.845
-24.07855;135.58125
-24.9287;133.6463
41.93;-6.53
44.59573;-0.59211
61.8192;-151.69235
63.75;-121.68333
-34.55952;147.97265
63.983;-143.869
51.288;-2.855
63.75;-152.5
63.31667;-145.63333
65.5913;-144.3578
65.48583;-143.698
43.13;-9.06
61.21806;-149.90028
-29.92592;142.721
-29.74403;147.76363
-25.82186;131.00263
-22.30567;136.53883
42.5;-3.67
-14.7;134.4336
-19.0967;137.7238
43.63719;0.58377
66.73333;-157.5
42.85;-4.53
-23.50855;135.41125
-20.24859;130.45127
62.95;-157.98333
67.24167;-158.04
-30.02951;150.09367
69.05788;-152.86283
45.63333;-78.81667
43.92888;4.05848
-21.07858;131.75126
58.50966;6.06121
65.38333;-149.51667
49.57114;0.16662
65.66667;-149.8
50.2;-95
47.36667;-83.03333
40.4;-5.53
43.22799;-74.05669
-35.15683;147.35798
48.34892;7.52409
48.60498;1.44011
44.69358;6.34568
59.41667;-139.08333
-32.12954;150.24705
-20.56856;134.28123
-16.91522;136.66785
44.95953;6.48849
59.33193;9.66083
64.6;-154.46667
63.31;-150.95833
42.15283;-110.733
-13.52498;130.83449
-23.86858;131.70129
64.97838;-142.56378
45.76913;6.53964
62.67512;9.51742
49.3984;22.5952
-17.77274;137.71227
-19.91857;132.42125
39.7425;-105.51306
63.95;-116.4
44.55617;4.32209
64.30016;11.95811
46.74429;-83.7635
63.15;-107.9
41.0186;28.9647
62.565;-144.665
58;-134
41.12;-5.44
41.87;-2.58
60.90699;7.61508
69.53691;25.36994
50.04291;1.39603
49.68962;1.96119
-18.54859;130.25126
64.56667;-121.01667
-30.08658;144.23581
61.86564;-151.41497
-34.31166;147.25199
-16.51523;134.31788
40.78;-1.99
42.22;1.49
43.19;-5.65
45.28419;2.80867
60.39403;11.74171
64.1137;13.58346
63.13829;-154.51481
65.33333;-149.16667
65.45;-117.31667
52.8718;9.3853
-14.82468;134.97145
-37.43;142.45
43.48;-8.07
66.46778;-150.65698
35.68694;-105.93723
63.46667;-118.63333
48.817;16.6667
60.74686;9.70807
48.64635;-4.54509
47.49703;0.01073
47.57827;-2.65847
-13.91858;132.88119
44.46759;1.80571
65.11667;-123
49.5;-94.81667
66.85587;-150.56536
-13.25344;130.73492
31.74873;35.11977
48.33172;-88.82103
52.9406;1.2467
44.49734;6.83768
67.28333;-137.78333
58.75152;26.51618
52.8506;1.4769
69.29216;18.85293
-19.13192;129.93459
-22.13191;131.3846
-11.72359;132.87964
-22.6;118.14167
-28.2;114.25
64.2525;-148.55472
64.76667;-155.46667
65.61517;-141.75902
68.63262;-149.60372
63.13333;-145.53333
58.5643;8.38978
59.82707;11.00134
41.22;-5.21
57.83333;-157.25
65;-143
-31.51018;130.36
63.71667;-144.28333
62.92314;-143.68006
69.43657;29.76927
45.63333;-77.73333
47.51605;9.82826
49.62548;19.62042
46.0801;-87.8773
68.65;-150.5
65.05;-146.06667
63.71667;-144.05
-19.43566;135.40134
47.967;20.4717
-22.89858;131.60128
-13.19859;131.36788
-21.41858;131.42127
-14.53189;135.36785
49.93;14.08
45.9833;0.15
46.02;11.1
61.96444;12.12538
60.87757;11.80201
65.65;-148.21667
63.33333;-144.25
63.96667;-118.55
41.95;-7.85
-23.71856;134.13126
-37.73;144.65
44.0146;4.43425
49.7386;84.2719
64.21667;-126.26667
42.2;-6.52
48.96676;7.85155
-24.75556;118.08611
62.68333;-159.56667
-19.24857;132.25124
59.00078;10.21069
-22.10667;-65.59738
63.77213;12.00654
60.38861;-151.30306
-31.95;116.01667
54.267;-0.91667
46.4508;2.02289
57.934;25.6515
44.06403;-0.30867
44.37286;1.43115
-16.16667;137.54167
-14.90517;135.43133
-12.37359;132.1467
63.21139;-170.28417
64.01667;-149.11667
-38.35;144.92
-16.09856;135.40119
50.49783;1.94453
65.06667;-149.05
41.86;-7.37
42.2167;13.8333
50.233;6.65
38.2792;31.9139
59.24564;11.71531
-22.3986;128.9512
65.71667;-116.75
62.71667;-146.43333
-25.00324;132.12793
58.68501;26.74125
59.57645;25.67235
59.30725;25.6827
59.58119;26.20369
59.31389;26.91213
57.87459;26.24143
59.10607;23.7067
58.77272;26.22183
58.32563;27.25612
59.11601;24.81699
58.14156;25.8962
58.95397;26.5654
57.87606;27.42136
58.38172;24.04807
59.21346;25.33597
59.48991;26.02877
58.58276;22.80598
59.66934;26.02375
59.13281;27.61174
58.59308;26.22597
59.31033;26.0339
58.41235;21.94141
59.01262;24.12652
58.74725;23.67875
58.5802;25.02228
58.13818;25.55659
59.11287;24.64309
58.03289;24.54444
58.66736;24.84551
58.14555;27.42468
58.83323;24.1414
59.21912;25.86129
58.76669;22.46967
58.50556;26.91433
59.04213;26.21573
59.40346;26.73577
58.39806;24.86153
59.12581;25.51495
58.56419;24.16352
57.60602;26.41437
59.31371;27.26379
58.05618;27.25418
58.31371;25.20856
58.5953;27.08606
58.38474;23.82231
57.69712;26.91627
59.58203;26.38065
59.31241;27.61497
58.03626;24.71373
58.49297;25.19877
57.69689;26.7485
58.83324;23.8587
59.10232;23.88107
57.60742;27.08383
59.6643;25.49138
58.94811;22.30356
58.23139;22.10691
58.93016;24.48144
59.48859;25.85229
57.87452;27.75865
58.77017;25.87603
58.94415;25.34898
59.13287;26.3884
59.30536;25.50713
58.77156;26.04894
58.68523;26.91375
58.05646;26.91539
59.04372;27.43587
58.57446;24.67859
58.50078;22.11535
57.60663;26.58176
58.86463;26.73993
59.13357;26.56313
58.84669;24.83377
58.85201;25.18047
59.1096;23.53227
58.67483;25.36173
58.49525;25.37024
58.75971;25.01223
58.41344;26.2302
57.96524;27.59154
58.2187;24.8725
58.75072;23.50613
58.41429;26.40127
59.20849;24.98608
59.22386;26.73717
58.49735;22.4584
59.13075;26.03897
58.59055;25.88196
58.56788;23.66516
58.94812;25.69644
59.28169;23.8962
58.58894;25.70998
58.14623;27.08495
62;-145
58.31959;22.28037
59.31147;27.79061
58.05579;26.5765
59.02899;24.99658
58.0531;26.06822
59.01654;24.30107
58.49918;22.2869
58.05619;26.74603
57.78695;27.08408
58.58505;22.63407
57.78562;26.41139
58.41506;26.57222
58.56125;23.95936
58.38839;23.65148
57.69701;27.25169
58.32586;27.08539
59.04424;26.73855
58.13996;25.72624
58.40551;22.62576
58.85437;22.64674
58.22591;25.3826
59.13399;27.26227
57.78633;26.57966
58.57124;24.50681
58.94625;25.52269
59.37873;24.44779
58.05511;26.40707
58.13149;25.04736
58.40323;22.79679
59.28568;24.28034
59.39299;25.32718
58.86486;26.9133
34.7304;-87.768
32.58333;77.03333
47.08333;104.58333
46.23338;-81.49983
